,5-gram,count
53,"('outside', 'home', 'news', 'deathukrainian', 'resident')",38
54,"('home', 'news', 'deathukrainian', 'resident', 'escorted')",38
55,"('news', 'deathukrainian', 'resident', 'escorted', 'away')",38
56,"('deathukrainian', 'resident', 'escorted', 'away', 'russian')",38
57,"('general', 'face', 'mutinous', 'troop', 'ukraineteen')",37
58,"('face', 'mutinous', 'troop', 'ukraineteen', 'thief')",37
59,"('mutinous', 'troop', 'ukraineteen', 'thief', 'knock')",37
60,"('troop', 'ukraineteen', 'thief', 'knock', 'trying')",37
61,"('ukraineteen', 'thief', 'knock', 'trying', 'flee')",37
62,"('four', 'star', 'film', 'box', 'office')",36
63,"('double', 'mastectomy', 'speaks', 'committee', 'meetingaaron')",36
64,"('mastectomy', 'speaks', 'committee', 'meetingaaron', 'carter')",36
65,"('speaks', 'committee', 'meetingaaron', 'carter', 'argues')",36
66,"('committee', 'meetingaaron', 'carter', 'argues', 'neighbor')",35
67,"('meetingaaron', 'carter', 'argues', 'neighbor', 'call')",35
68,"('trying', 'flee', 'louis', 'vuitton', 'storerussians')",34
69,"('flee', 'louis', 'vuitton', 'storerussians', 'flee')",34
70,"('louis', 'vuitton', 'storerussians', 'flee', 'burning')",34
71,"('vuitton', 'storerussians', 'flee', 'burning', 'tank')",34
72,"('storerussians', 'flee', 'burning', 'tank', 'unit')",34
73,"('hour', 'hour', 'hour', 'hour', 'hour')",33
74,"('might', 'imagine', 'flyover', 'come', 'lot')",27
75,"('imagine', 'flyover', 'come', 'lot', 'preparation')",27
76,"('flyover', 'come', 'lot', 'preparation', 'see')",27
77,"('come', 'lot', 'preparation', 'see', 'hear')",27
78,"('lot', 'preparation', 'see', 'hear', 'feel')",27
79,"('preparation', 'see', 'hear', 'feel', 'whoosh')",27
80,"('see', 'hear', 'feel', 'whoosh', 'overhead')",26
81,"('capt', 'kelsey', 'hastings', 'selected', 'tireless')",26
82,"('kelsey', 'hastings', 'selected', 'tireless', 'work')",26
83,"('hastings', 'selected', 'tireless', 'work', 'ethic')",26
84,"('selected', 'tireless', 'work', 'ethic', 'high')",26
85,"('tireless', 'work', 'ethic', 'high', 'standard')",26
86,"('work', 'ethic', 'high', 'standard', 'performance')",26
87,"('coast', 'guard', 'crew', 'initially', 'rescued')",26
88,"('guard', 'crew', 'initially', 'rescued', 'people')",26
89,"('crew', 'initially', 'rescued', 'people', 'group')",26
90,"('initially', 'rescued', 'people', 'group', 'much')",26
91,"('rescued', 'people', 'group', 'much', 'larger')",26
92,"('people', 'group', 'much', 'larger', 'operation')",26
93,"('group', 'much', 'larger', 'operation', 'get')",26
94,"('much', 'larger', 'operation', 'get', 'others')",26
95,"('larger', 'operation', 'get', 'others', 'safety')",26
96,"('pavlivka', 'people', 'killed', 'wounded', 'missing')",25
97,"('what', 'main', 'point', 'want', 'voter')",24
98,"('main', 'point', 'want', 'voter', 'remember')",24
99,"('point', 'want', 'voter', 'remember', 'candidacy')",24
